patch.id,cell.id,imageid,X_centroid,Y_centroid,CN_label,tu.det_benign
1037575_cell_19867,cell_19867,1037575,21344,19648,CN04,0.53274867
1037575_cell_19962,cell_19962,1037575,21568,16960,CN04,0.39568263
1037575_cell_19963,cell_19963,1037575,21568,17184,CN01,0.904742576
1037575_cell_19967,cell_19967,1037575,21568,18080,CN01,0.975609155
1037575_cell_19968,cell_19968,1037575,21568,18304,CN01,0.90804474
1037575_cell_19970,cell_19970,1037575,21568,18752,CN01,0.93221678
1037575_cell_19973,cell_19973,1037575,21568,19424,CN01,0.92831884
1037575_cell_19974,cell_19974,1037575,21568,19648,CN05,0.2211592
1037575_cell_20068,cell_20068,1037575,21792,16736,CN01,0.91084731
1037575_cell_20069,cell_20069,1037575,21792,16960,CN07,0.94986959
1037575_cell_20080,cell_20080,1037575,21792,19424,CN01,0.94315622
1037575_cell_20144,cell_20144,1037575,21792,49216,CN04,0.39171374
1037575_cell_20145,cell_20145,1037575,21792,49440,CN04,0.284377
1037575_cell_20172,cell_20172,1037575,22016,16512,CN04,0.72987837
1037575_cell_20173,cell_20173,1037575,22016,16736,CN01,0.90376256
1037575_cell_20185,cell_20185,1037575,22016,19424,CN01,0.916906916
1037575_cell_20246,cell_20246,1037575,22016,49664,CN04,0.3942849
1037575_cell_20271,cell_20271,1037575,22240,16288,CN05,0.3061785
1037575_cell_20272,cell_20272,1037575,22240,16512,CN01,0.93293289
1037575_cell_20283,cell_20283,1037575,22240,18976,CN01,0.964636922
1037575_cell_20284,cell_20284,1037575,22240,19200,CN01,0.77553292
1037575_cell_20285,cell_20285,1037575,22240,19424,CN07,0.7878602
1037575_cell_20342,cell_20342,1037575,22240,48320,CN04,0.2126683
1037575_cell_20372,cell_20372,1037575,22464,15840,CN05,0.2573586
1037575_cell_20373,cell_20373,1037575,22464,16064,CN04,0.582423
1037575_cell_20374,cell_20374,1037575,22464,16288,CN01,0.942856137
1037575_cell_20385,cell_20385,1037575,22464,18752,CN01,0.962381877
1037575_cell_20386,cell_20386,1037575,22464,18976,CN01,0.92271678
1037575_cell_20387,cell_20387,1037575,22464,19200,CN04,0.43140554
1037575_cell_20468,cell_20468,1037575,22688,15840,CN01,0.71940058
1037575_cell_20469,cell_20469,1037575,22688,16064,CN01,0.94981746
1037575_cell_20479,cell_20479,1037575,22688,18304,CN07,0.8495067
1037575_cell_20480,cell_20480,1037575,22688,18528,CN05,0.3460487
1037575_cell_20481,cell_20481,1037575,22688,18752,CN06,0.39396286
1037575_cell_20482,cell_20482,1037575,22688,18976,CN04,0.2194681
1037575_cell_20532,cell_20532,1037575,22688,48544,CN04,0.27810985
1037575_cell_20559,cell_20559,1037575,22912,15840,CN04,0.655749
1037575_cell_20560,cell_20560,1037575,22912,16064,CN01,0.90505015
1037575_cell_20569,cell_20569,1037575,22912,18080,CN01,0.92868893
1037575_cell_20570,cell_20570,1037575,22912,18304,CN07,0.70790356
1037575_cell_20647,cell_20647,1037575,23136,16064,CN01,0.89286674
1037575_cell_20655,cell_20655,1037575,23136,17856,CN01,0.79483655
1037575_cell_20685,cell_20685,1037575,23136,45632,CN07,0.21054274
1037575_cell_20739,cell_20739,1037575,23360,16064,CN01,0.83042562
1037575_cell_20747,cell_20747,1037575,23360,17856,CN01,0.82496987
1037575_cell_20826,cell_20826,1037575,23584,16064,CN01,0.88461325
1037575_cell_20833,cell_20833,1037575,23584,17632,CN01,0.91301177
1037575_cell_20834,cell_20834,1037575,23584,17856,CN01,0.94609764
1037575_cell_20835,cell_20835,1037575,23584,18080,CN01,0.66827875
1037575_cell_20912,cell_20912,1037575,23808,15616,CN10,0.438717
1037575_cell_20913,cell_20913,1037575,23808,15840,CN01,0.949456442
1037575_cell_20914,cell_20914,1037575,23808,16064,CN01,0.98214706
1037575_cell_20920,cell_20920,1037575,23808,17408,CN07,0.93126834
1037575_cell_20921,cell_20921,1037575,23808,17632,CN01,0.82720211
1037575_cell_20922,cell_20922,1037575,23808,17856,CN01,0.7731861
1037575_cell_20944,cell_20944,1037575,23808,44512,CN04,0.260879
1037575_cell_20993,cell_20993,1037575,23808,55488,CN04,0.4404302
1037575_cell_20995,cell_20995,1037575,23808,55936,CN04,0.3182642
1037575_cell_21007,cell_21007,1037575,24032,15840,CN01,0.971615475
1037575_cell_21009,cell_21009,1037575,24032,16288,CN01,0.82712092
1037575_cell_21012,cell_21012,1037575,24032,16960,CN01,0.90831891
1037575_cell_21013,cell_21013,1037575,24032,17184,CN01,0.96724239
1037575_cell_21014,cell_21014,1037575,24032,17408,CN01,0.8374795
1037575_cell_21015,cell_21015,1037575,24032,17632,CN07,0.6227411
1037575_cell_21087,cell_21087,1037575,24032,55712,CN04,0.2256145
1037575_cell_21102,cell_21102,1037575,24256,15840,CN01,0.90036592
1037575_cell_21103,cell_21103,1037575,24256,16064,CN01,0.975935437
1037575_cell_21104,cell_21104,1037575,24256,16288,CN01,0.92638274
1037575_cell_21105,cell_21105,1037575,24256,16512,CN01,0.91542891
1037575_cell_21107,cell_21107,1037575,24256,16960,CN01,0.85046995
1037575_cell_21108,cell_21108,1037575,24256,17184,CN01,0.90320813
1037575_cell_21109,cell_21109,1037575,24256,17408,CN07,0.46653754
1037575_cell_21193,cell_21193,1037575,24480,15840,CN07,0.3793864
1037575_cell_21194,cell_21194,1037575,24480,16064,CN07,0.40346146
1037575_cell_21195,cell_21195,1037575,24480,16288,CN07,0.3073375
1037575_cell_21196,cell_21196,1037575,24480,16512,CN07,0.64843592
1037575_cell_21197,cell_21197,1037575,24480,16736,CN01,0.84777394
1037575_cell_21198,cell_21198,1037575,24480,16960,CN01,0.946586326
1037575_cell_21199,cell_21199,1037575,24480,17184,CN01,0.93873911
1037575_cell_21200,cell_21200,1037575,24480,17408,CN01,0.96153896
1037575_cell_21201,cell_21201,1037575,24480,17632,CN07,0.2367065
1037575_cell_21282,cell_21282,1037575,24704,16512,CN07,0.2882576
1037575_cell_21283,cell_21283,1037575,24704,16736,CN04,0.53196844
1037575_cell_21285,cell_21285,1037575,24704,17184,CN01,0.80935489
1037575_cell_21286,cell_21286,1037575,24704,17408,CN07,0.3180631
1037575_cell_21287,cell_21287,1037575,24704,17632,CN04,0.24135965
1037575_cell_21591,cell_21591,1037575,25376,57056,CN04,0.22949976
1037575_cell_21701,cell_21701,1037575,25824,48768,CN08,0.7295335
1037575_cell_21738,cell_21738,1037575,25824,57056,CN04,0.74941957
1037575_cell_21739,cell_21739,1037575,25824,57280,CN07,0.2784571
1037575_cell_21814,cell_21814,1037575,26048,57056,CN04,0.20342535
1037575_cell_21853,cell_21853,1037575,26272,49440,CN06,0.66970694
1037575_cell_21856,cell_21856,1037575,26272,50112,CN04,0.67807984
1037575_cell_21887,cell_21887,1037575,26272,57056,CN06,0.27727157
1037575_cell_21891,cell_21891,1037575,26272,57952,CN04,0.49969393
1037575_cell_21966,cell_21966,1037575,26496,57952,CN06,0.33952814
1037575_cell_22085,cell_22085,1037575,26944,50560,CN04,0.23391455
1037575_cell_22086,cell_22086,1037575,26944,50784,CN04,0.56146437
1037575_cell_22379,cell_22379,1037575,27840,58848,CN04,0.2017377
1037575_cell_22579,cell_22579,1037575,28512,59296,CN04,0.28126127
1037575_cell_22607,cell_22607,1037575,28736,51008,CN04,0.41832334
1037575_cell_22608,cell_22608,1037575,28736,51232,CN04,0.57566214
1037575_cell_22673,cell_22673,1037575,28960,51232,CN04,0.48847723
1037575_cell_22710,cell_22710,1037575,28960,59520,CN04,0.47884697
1037575_cell_22732,cell_22732,1037575,29184,49664,CN07,0.2649305
1037575_cell_22738,cell_22738,1037575,29184,51008,CN04,0.31008494
1037575_cell_22776,cell_22776,1037575,29184,59520,CN04,0.2127111
1037575_cell_22810,cell_22810,1037575,29408,49664,CN01,0.38322264
1037575_cell_22811,cell_22811,1037575,29408,49888,CN01,0.60577738
1037575_cell_22813,cell_22813,1037575,29408,50336,CN04,0.2544991
1037575_cell_22816,cell_22816,1037575,29408,51008,CN04,0.22873014
1037575_cell_22854,cell_22854,1037575,29408,59520,CN04,0.307875
1037575_cell_22896,cell_22896,1037575,29632,49888,CN08,0.52762526
1037575_cell_22968,cell_22968,1037575,29856,43616,CN04,0.28693634
1037575_cell_22969,cell_22969,1037575,29856,43840,CN04,0.36476594
1037575_cell_22984,cell_22984,1037575,29856,49440,CN07,0.81965666
1037575_cell_22985,cell_22985,1037575,29856,49664,CN04,0.3056874
1037575_cell_22986,cell_22986,1037575,29856,49888,CN07,0.76356643
1037575_cell_23028,cell_23028,1037575,29856,59296,CN04,0.3725946
1037575_cell_23029,cell_23029,1037575,29856,59520,CN04,0.24256676
1037575_cell_23080,cell_23080,1037575,30080,50336,CN04,0.28222656
1037575_cell_23087,cell_23087,1037575,30080,51904,CN04,0.6265878
1037575_cell_23120,cell_23120,1037575,30080,59296,CN04,0.3304875
1037575_cell_23155,cell_23155,1037575,30304,43392,CN04,0.73441303
1037575_cell_23178,cell_23178,1037575,30304,49888,CN07,0.27559155
1037575_cell_23180,cell_23180,1037575,30304,50336,CN04,0.5584415
1037575_cell_23259,cell_23259,1037575,30528,43392,CN05,0.4169043
1037575_cell_23285,cell_23285,1037575,30528,49888,CN07,0.42536837
1037575_cell_23286,cell_23286,1037575,30528,50112,CN04,0.43572927
1037575_cell_23294,cell_23294,1037575,30528,51904,CN04,0.30909157
1037575_cell_23463,cell_23463,1037575,30976,41600,CN04,0.48143494
1037575_cell_23497,cell_23497,1037575,30976,50336,CN07,0.3041394
1037575_cell_23503,cell_23503,1037575,30976,51680,CN04,0.36420405
1037575_cell_23504,cell_23504,1037575,30976,51904,CN04,0.7172593
1037575_cell_23539,cell_23539,1037575,30976,59744,CN03,0.33759576
1037575_cell_23542,cell_23542,1037575,30976,60416,CN04,0.32004386
1037575_cell_23578,cell_23578,1037575,31200,44288,CN04,0.35425025
1037575_cell_23648,cell_23648,1037575,31200,60192,CN04,0.52450034
1037575_cell_23680,cell_23680,1037575,31424,44288,CN04,0.24757123
1037575_cell_23681,cell_23681,1037575,31424,44512,CN04,0.46418667
1037575_cell_23682,cell_23682,1037575,31424,44736,CN04,0.3727842
1037575_cell_23683,cell_23683,1037575,31424,44960,CN01,0.52904654
1037575_cell_23711,cell_23711,1037575,31424,51456,CN04,0.52232823
1037575_cell_23712,cell_23712,1037575,31424,51680,CN04,0.2663618
1037575_cell_23747,cell_23747,1037575,31424,59520,CN07,0.31351304
1037575_cell_23783,cell_23783,1037575,31648,44288,CN01,0.75583221
1037575_cell_23784,cell_23784,1037575,31648,44512,CN01,0.85611433
1037575_cell_23785,cell_23785,1037575,31648,44736,CN01,0.77787413
1037575_cell_23786,cell_23786,1037575,31648,44960,CN01,0.945760023
1037575_cell_23884,cell_23884,1037575,31872,43840,CN01,0.93789823
1037575_cell_23885,cell_23885,1037575,31872,44064,CN01,0.88860705
1037575_cell_23886,cell_23886,1037575,31872,44288,CN01,0.9008612
1037575_cell_23889,cell_23889,1037575,31872,44960,CN01,0.93749632
1037575_cell_23951,cell_23951,1037575,31872,59296,CN04,0.35786414
1037575_cell_23982,cell_23982,1037575,32096,43840,CN07,0.64115736
1037575_cell_23986,cell_23986,1037575,32096,44736,CN01,0.88847591
1037575_cell_23987,cell_23987,1037575,32096,44960,CN01,0.81702016
1037575_cell_24053,cell_24053,1037575,32096,59968,CN04,0.27175486
1037575_cell_24085,cell_24085,1037575,32320,44064,CN01,0.7754069
1037575_cell_24086,cell_24086,1037575,32320,44288,CN01,0.86173017
1037575_cell_24087,cell_24087,1037575,32320,44512,CN07,0.373032
1037575_cell_24190,cell_24190,1037575,32544,44288,CN07,0.71574557
1037575_cell_24308,cell_24308,1037575,32768,47648,CN04,0.4759201
1037575_cell_24410,cell_24410,1037575,32992,47424,CN04,0.2543234
1037575_cell_24426,cell_24426,1037575,32992,51008,CN04,0.7211614
1037575_cell_24457,cell_24457,1037575,32992,57952,CN04,0.32531124
1037575_cell_24458,cell_24458,1037575,32992,58176,CN04,0.21353364
1037575_cell_24479,cell_24479,1037575,33216,14496,CN04,0.27450377
1037575_cell_24483,cell_24483,1037575,33216,15392,CN04,0.2206644
1037575_cell_24513,cell_24513,1037575,33216,46304,CN07,0.3737953
1037575_cell_24574,cell_24574,1037575,33216,59968,CN04,0.2182139
1037575_cell_24619,cell_24619,1037575,33440,45856,CN01,0.3406996
1037575_cell_24620,cell_24620,1037575,33440,46080,CN01,0.95152623
1037575_cell_24621,cell_24621,1037575,33440,46304,CN01,0.951422222
1037575_cell_24622,cell_24622,1037575,33440,46528,CN01,0.81460266
1037575_cell_24626,cell_24626,1037575,33440,47424,CN04,0.2555268
1037575_cell_24643,cell_24643,1037575,33440,51232,CN04,0.2113779
1037575_cell_24681,cell_24681,1037575,33440,59744,CN05,0.2539057
1037575_cell_24686,cell_24686,1037575,33664,12256,CN06,0.2165557
1037575_cell_24687,cell_24687,1037575,33664,12480,CN06,0.32553905
1037575_cell_24694,cell_24694,1037575,33664,14048,CN03,0.20374686
1037575_cell_24724,cell_24724,1037575,33664,45856,CN07,0.26750225
1037575_cell_24725,cell_24725,1037575,33664,46080,CN01,0.93256735
1037575_cell_24726,cell_24726,1037575,33664,46304,CN01,0.5182844
1037575_cell_24800,cell_24800,1037575,33888,14496,CN04,0.2507899
1037575_cell_24824,cell_24824,1037575,33888,46080,CN01,0.979419703
1037575_cell_24825,cell_24825,1037575,33888,46304,CN01,0.68565986
1037575_cell_24828,cell_24828,1037575,33888,46976,CN08,0.2633491
1037575_cell_24829,cell_24829,1037575,33888,47200,CN03,0.574509
1037575_cell_24883,cell_24883,1037575,33888,59296,CN06,0.29936785
1037575_cell_24900,cell_24900,1037575,34112,14720,CN01,0.39231396
1037575_cell_24922,cell_24922,1037575,34112,45856,CN04,0.48120826
1037575_cell_24923,cell_24923,1037575,34112,46080,CN01,0.77706103
1037575_cell_24924,cell_24924,1037575,34112,46304,CN01,0.62087035
1037575_cell_24925,cell_24925,1037575,34112,46528,CN08,0.53689396
1037575_cell_24928,cell_24928,1037575,34112,47200,CN08,0.32488245
1037575_cell_25000,cell_25000,1037575,34336,14944,CN04,0.213631
1037575_cell_25020,cell_25020,1037575,34336,45856,CN07,0.61939317
1037575_cell_25021,cell_25021,1037575,34336,46080,CN01,0.94227773
1037575_cell_25022,cell_25022,1037575,34336,46304,CN01,0.980918506
1037575_cell_25023,cell_25023,1037575,34336,46528,CN01,0.92196436
1037575_cell_25026,cell_25026,1037575,34336,47200,CN04,0.23831403
1037575_cell_25027,cell_25027,1037575,34336,47424,CN08,0.3515026
1037575_cell_25047,cell_25047,1037575,34336,51904,CN09,0.48168457
1037575_cell_25050,cell_25050,1037575,34336,52576,CN04,0.53125724
1037575_cell_25085,cell_25085,1037575,34560,12256,CN06,0.2372629
1037575_cell_25096,cell_25096,1037575,34560,14720,CN04,0.52860108
1037575_cell_25113,cell_25113,1037575,34560,45856,CN04,0.56799603
1037575_cell_25114,cell_25114,1037575,34560,46080,CN01,0.95595034
1037575_cell_25116,cell_25116,1037575,34560,46528,CN01,0.963348165
1037575_cell_25117,cell_25117,1037575,34560,46752,CN01,0.79349652
1037575_cell_25118,cell_25118,1037575,34560,46976,CN07,0.3538565
1037575_cell_25119,cell_25119,1037575,34560,47200,CN06,0.33986306
1037575_cell_25120,cell_25120,1037575,34560,47424,CN07,0.439728
1037575_cell_25140,cell_25140,1037575,34560,51904,CN09,0.56651542
1037575_cell_25173,cell_25173,1037575,34560,59296,CN04,0.4011253
1037575_cell_25188,cell_25188,1037575,34784,14272,CN04,0.22216237
1037575_cell_25203,cell_25203,1037575,34784,45856,CN07,0.31950575
1037575_cell_25204,cell_25204,1037575,34784,46080,CN01,0.8864132
1037575_cell_25210,cell_25210,1037575,34784,47424,CN08,0.26953864
1037575_cell_25211,cell_25211,1037575,34784,47648,CN08,0.4067085
1037575_cell_25229,cell_25229,1037575,34784,51680,CN09,0.38268
1037575_cell_25239,cell_25239,1037575,34784,53920,CN07,0.2814289
1037575_cell_25241,cell_25241,1037575,34784,54368,CN04,0.21472126
1037575_cell_25272,cell_25272,1037575,35008,12256,CN06,0.4253553
1037575_cell_25280,cell_25280,1037575,35008,14048,CN04,0.3556651
1037575_cell_25299,cell_25299,1037575,35008,46080,CN01,0.949884363
1037575_cell_25305,cell_25305,1037575,35008,47424,CN04,0.87430409
1037575_cell_25315,cell_25315,1037575,35008,49664,CN04,0.48739475
1037575_cell_25316,cell_25316,1037575,35008,49888,CN04,0.63039953
1037575_cell_25319,cell_25319,1037575,35008,50560,CN07,0.6410261
1037575_cell_25324,cell_25324,1037575,35008,51680,CN07,0.85892195
1037575_cell_25327,cell_25327,1037575,35008,52352,CN09,0.70872608
1037575_cell_25328,cell_25328,1037575,35008,52576,CN09,0.21342605
1037575_cell_25329,cell_25329,1037575,35008,52800,CN07,0.40436006
1037575_cell_25331,cell_25331,1037575,35008,53248,CN04,0.2569966
1037575_cell_25333,cell_25333,1037575,35008,53696,CN04,0.2277894
1037575_cell_25393,cell_25393,1037575,35232,45856,CN10,0.2084054
1037575_cell_25400,cell_25400,1037575,35232,47424,CN01,0.96328606
1037575_cell_25401,cell_25401,1037575,35232,47648,CN07,0.6724448
1037575_cell_25411,cell_25411,1037575,35232,49888,CN04,0.2785803
1037575_cell_25418,cell_25418,1037575,35232,51456,CN09,0.33304983
1037575_cell_25419,cell_25419,1037575,35232,51680,CN07,0.6385997
1037575_cell_25421,cell_25421,1037575,35232,52128,CN09,0.88278346
1037575_cell_25422,cell_25422,1037575,35232,52352,CN06,0.91106485
1037575_cell_25434,cell_25434,1037575,35232,55040,CN08,0.23249865
1037575_cell_25470,cell_25470,1037575,35456,12256,CN06,0.2007732
1037575_cell_25495,cell_25495,1037575,35456,45856,CN04,0.4345577
1037575_cell_25500,cell_25500,1037575,35456,46976,CN01,0.4203149
1037575_cell_25501,cell_25501,1037575,35456,47200,CN01,0.953914184
1037575_cell_25502,cell_25502,1037575,35456,47424,CN07,0.3376863
1037575_cell_25503,cell_25503,1037575,35456,47648,CN10,0.6606367
1037575_cell_25514,cell_25514,1037575,35456,50112,CN04,0.61731145
1037575_cell_25520,cell_25520,1037575,35456,51456,CN09,0.55786744
1037575_cell_25523,cell_25523,1037575,35456,52128,CN07,0.80477338
1037575_cell_25524,cell_25524,1037575,35456,52352,CN08,0.54585007
1037575_cell_25535,cell_25535,1037575,35456,54816,CN07,0.34207237
1037575_cell_25536,cell_25536,1037575,35456,55040,CN08,0.2034295
1037575_cell_25568,cell_25568,1037575,35456,64448,CN04,0.76075941
1037575_cell_25569,cell_25569,1037575,35456,64672,CN04,0.2600343
1037575_cell_25582,cell_25582,1037575,35680,13152,CN04,0.2575058
1037575_cell_25584,cell_25584,1037575,35680,13600,CN04,0.3419896
1037575_cell_25593,cell_25593,1037575,35680,44064,CN05,0.2901156
1037575_cell_25601,cell_25601,1037575,35680,45856,CN07,0.37983245
1037575_cell_25602,cell_25602,1037575,35680,46080,CN01,0.4020386
1037575_cell_25605,cell_25605,1037575,35680,46752,CN01,0.88877087
1037575_cell_25606,cell_25606,1037575,35680,46976,CN01,0.71730295
1037575_cell_25607,cell_25607,1037575,35680,47200,CN04,0.3277081
1037575_cell_25620,cell_25620,1037575,35680,50112,CN04,0.5098479
1037575_cell_25624,cell_25624,1037575,35680,51008,CN09,0.2912323
1037575_cell_25625,cell_25625,1037575,35680,51232,CN07,0.6894659
1037575_cell_25628,cell_25628,1037575,35680,51904,CN09,0.4912215
1037575_cell_25629,cell_25629,1037575,35680,52128,CN07,0.2957852
1037575_cell_25630,cell_25630,1037575,35680,52352,CN01,0.949977297
1037575_cell_25638,cell_25638,1037575,35680,54144,CN04,0.3823147
1037575_cell_25639,cell_25639,1037575,35680,54368,CN08,0.2303472
1037575_cell_25641,cell_25641,1037575,35680,54816,CN04,0.3182995
1037575_cell_25642,cell_25642,1037575,35680,55040,CN04,0.3111077
1037575_cell_25645,cell_25645,1037575,35680,55712,CN07,0.2374809
1037575_cell_25646,cell_25646,1037575,35680,55936,CN04,0.60018995
1037575_cell_25677,cell_25677,1037575,35680,64672,CN04,0.472354
1037575_cell_25716,cell_25716,1037575,35904,45856,CN01,0.91659364
1037575_cell_25718,cell_25718,1037575,35904,46304,CN01,0.93727552
1037575_cell_25719,cell_25719,1037575,35904,46528,CN01,0.972552791
1037575_cell_25720,cell_25720,1037575,35904,46752,CN01,0.96717219
1037575_cell_25721,cell_25721,1037575,35904,46976,CN07,0.33403075
1037575_cell_25740,cell_25740,1037575,35904,51232,CN08,0.28795767
1037575_cell_25741,cell_25741,1037575,35904,51456,CN06,0.7796162
1037575_cell_25743,cell_25743,1037575,35904,51904,CN07,0.35795426
1037575_cell_25744,cell_25744,1037575,35904,52128,CN07,0.51045924
1037575_cell_25745,cell_25745,1037575,35904,52352,CN07,0.4953755
1037575_cell_25754,cell_25754,1037575,35904,54368,CN03,0.4419347
